,Unnamed: 0,Measured Depth m,Weight on Bit kkgf,Average Standpipe Pressure kPa,Average Surface Torque kN.m,Rate of Penetration m/h,Average Rotary Speed rpm,Mud Flow In L/min,Mud Density In g/cm3,Diameter mm,Average Hookload kkgf,Hole Depth (TVD) m,USROP Gamma gAPI
2937,2937,459.727,4.272611061,13521.00067,4.009999704,66.91999824,201,4102.700195,1.029999991,444.5,98.74931421,459.7225248,86.994
2938,2938,459.791,4.272611061,13521.00067,4.009999704,66.91999824,201,4102.700195,1.029999991,444.5,98.74931421,459.7850088,86.994
2939,2939,459.824,4.272611061,13521.00067,4.009999704,66.91999824,201,4102.700195,1.029999991,444.5,98.74931421,459.818232,86.994
2940,2940,459.919,4.272611061,13521.00067,4.009999704,66.91999824,201,4102.700195,1.029999991,444.5,98.74931421,459.9139392,86.994
2941,2941,459.943,4.272611061,13521.00067,4.009999704,66.91999824,201,4102.700195,1.029999991,444.5,98.74931421,459.9374088,84.578
2942,2942,460.001,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.0100097,84.578
2943,2943,460.019,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.0136088,84.578
2944,2944,460.096,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.0898088,84.578
2945,2945,460.117,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.1111448,84.578
2946,2946,460.211,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.206852,84.578
2947,2947,460.248,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.2422088,86.994
2948,2948,460.306,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.3025592,86.994
2949,2949,460.4,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.3946088,86.994
2950,2950,460.406,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.4004,86.994
2951,2951,460.501,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.4951928,86.994
2952,2952,460.553,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.5470088,86.994
2953,2953,460.595,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.5915096,86.994
2954,2954,460.693,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.6890456,86.994
2955,2955,460.705,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.6994088,86.994
2956,2956,460.787,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.7841432,86.994
2957,2957,460.858,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.8518088,86.994
2958,2958,460.888,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.8838128,86.994
2959,2959,460.986,3.783147246,14972.99957,3.700000065,64.41999816,212,4426.129881,1.029999991,444.5,99.23878165,460.9807392,86.994
2960,2960,461.001,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.0499879,86.994
2961,2961,461.01,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.0042088,86.994
2962,2962,461.083,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.0794944,86.994
2963,2963,461.162,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.1566088,86.994
2964,2964,461.193,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.1873936,86.994
2965,2965,461.303,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.296512,86.994
2966,2966,461.315,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.3090088,86.994
2967,2967,461.412,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.4089832,86.994
2968,2968,461.467,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.4614088,86.994
2969,2969,461.525,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.5208448,86.994
2970,2970,461.62,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.6138088,86.994
2971,2971,461.635,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.6311824,86.994
2972,2972,461.748,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.7418248,86.994
2973,2973,461.772,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.7662088,86.994
2974,2974,461.857,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.8530768,86.994
2975,2975,461.924,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.9186088,86.994
2976,2976,461.967,3.416049044,14842.99927,3.680000394,66.16999822,212,4426.609864,1.029999991,444.5,99.61607933,461.964024,86.994
2977,2977,462.001,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.0599976,86.994
2978,2978,462.077,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.0710088,86.994
2979,2979,462.08,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.075276,86.994
2980,2980,462.19,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.1859184,86.994
2981,2981,462.229,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.2234088,84.578
2982,2982,462.302,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.2965608,84.578
2983,2983,462.382,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.3758088,84.578
2984,2984,462.412,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.4068984,84.578
2985,2985,462.516,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.5114448,84.578
2986,2986,462.534,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.5282088,84.578
2987,2987,462.625,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.619344,84.578
2988,2988,462.686,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.6806088,84.578
2989,2989,462.732,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.7278528,84.578
2990,2990,462.839,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.8330088,86.994
2991,2991,462.845,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.8391048,86.994
2992,2992,462.952,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.9473088,86.994
2993,2993,462.991,3.324275061,14817.99926,3.620000027,73.41999814,212,4426.700195,1.029999991,444.5,99.70785014,462.9854088,86.994
2994,2994,463,3.619992338,14833.00018,4.020000217,76.25,212,4425.830077,1.029999991,444.5,99.40193974,463.0100098,86.994
2995,2995,463.061,3.619992338,14833.00018,4.020000217,76.25,212,4425.830077,1.029999991,444.5,99.40193974,463.0579512,86.994
2996,2996,463.144,3.619992338,14833.00018,4.020000217,76.25,212,4425.830077,1.029999991,444.5,99.40193974,463.1378088,86.994
2997,2997,463.174,3.619992338,14833.00018,4.020000217,76.25,212,4425.830077,1.029999991,444.5,99.40193974,463.1688984,86.994
2998,2998,463.284,3.619992338,14833.00018,4.020000217,76.25,212,4425.830077,1.029999991,444.5,99.40193974,463.2798456,86.994
2999,2999,463.296,3.619992338,14833.00018,4.020000217,76.25,212,4425.830077,1.029999991,444.5,99.40193974,463.2902088,86.994
3000,3000,463.394,3.619992338,14833.00018,4.020000217,76.25,212,4425.830077,1.029999991,444.5,99.40193974,463.3892688,86.994
3001,3001,463.448,3.619992338,14833.00018,4.020000217,76.25,212,4425.830077,1.029999991,444.5,99.40193974,463.4426088,86.994
3002,3002,463.5,3.619992338,14833.00018,4.020000217,76.25,212,4425.830077,1.029999991,444.5,99.40193974,463.4962536,86.994
3003,3003,463.601,3.619992338,14833.00018,4.020000217,76.25,212,4425.830077,1.029999991,444.5,99.40193974,463.5950088,86.994
3004,3004,463.613,3.619992338,14833.00018,4.020000217,76.25,212,4425.830077,1.029999991,444.5,99.40193974,463.606896,86.994
3005,3005,463.72,3.619992338,14833.00018,4.020000217,76.25,212,4425.830077,1.029999991,444.5,99.40193974,463.7157096,86.994
3006,3006,463.753,3.619992338,14833.00018,4.020000217,76.25,212,4425.830077,1.029999991,444.5,99.40193974,463.7474088,86.994
3007,3007,463.823,3.619992338,14833.00018,4.020000217,76.25,212,4425.830077,1.029999991,444.5,99.40193974,463.817208,86.994
3008,3008,463.906,3.619992338,14833.00018,4.020000217,76.25,212,4425.830077,1.029999991,444.5,99.40193974,463.8998088,86.994
3009,3009,463.921,3.619992338,14833.00018,4.020000217,76.25,212,4425.830077,1.029999991,444.5,99.40193974,463.9174872,86.994
3010,3010,464,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.0299986,86.994
3011,3011,464.015,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.0116704,86.994
3012,3012,464.058,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.0522088,94.244
3013,3013,464.113,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.106768,94.244
3014,3014,464.204,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.1985128,94.244
3015,3015,464.21,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.2046088,94.244
3016,3016,464.296,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.2920864,94.244
3017,3017,464.363,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.3570088,101.493
3018,3018,464.387,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.3829168,101.493
3019,3019,464.482,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.4771,101.493
3020,3020,464.515,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.5094088,101.493
3021,3021,464.576,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.5725024,101.493
3022,3022,464.668,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.6618088,96.66
3023,3023,464.671,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.6663808,96.66
3024,3024,464.765,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.7614784,96.66
3025,3025,464.82,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.8142088,89.411
3026,3026,464.86,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.8538328,89.411
3027,3027,464.954,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.948016,89.411
3028,3028,464.972,4.109456607,14775.99945,4.799999571,74.63999946,212,4426.910157,1.029999991,444.5,98.92267222,464.9666088,89.411
3029,3029,465,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,464.9999999,89.411
3030,3030,465.046,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.042504,89.411
3031,3031,465.125,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.1190088,89.411
3032,3032,465.137,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.1327248,89.411
3033,3033,465.228,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.2232504,89.411
3034,3034,465.277,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.2714088,89.411
3035,3035,465.317,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.3134712,89.411
3036,3036,465.405,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.4009488,89.411
3037,3037,465.43,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.4238088,94.244
3038,3038,465.5,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.495132,94.244
3039,3039,465.582,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.5762088,94.244
3040,3040,465.588,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.583524,94.244
3041,3041,465.676,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.6725256,94.244
3042,3042,465.734,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.7286088,86.994
3043,3043,465.765,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.760308,86.994
3044,3044,465.859,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.8538816,86.994
3045,3045,465.887,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.8810088,86.994
3046,3046,465.948,3.29368343,14344.00024,3.920000508,66.81999976,212,4420.339844,1.029999991,444.5,99.72824864,465.943188,86.994
3047,3047,466,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466,86.994
3048,3048,466.036,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.0321896,86.994
3049,3049,466.039,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.0334088,79.745
3050,3050,466.125,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.1190576,79.745
3051,3051,466.192,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.1858088,79.745
3052,3052,466.216,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.2120216,79.745
3053,3053,466.307,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.3016328,79.745
3054,3054,466.344,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.3382088,84.578
3055,3055,466.396,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.3918536,84.578
3056,3056,466.487,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.4839032,84.578
3057,3057,466.496,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.4906088,84.578
3058,3058,466.576,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.5704664,84.578
3059,3059,466.649,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.6430088,86.994
3060,3060,466.664,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.659468,86.994
3061,3061,466.752,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.7490792,86.994
3062,3062,466.801,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.7954088,86.994
3063,3063,466.844,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.8389952,86.994
3064,3064,466.935,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.9298256,86.994
3065,3065,466.954,3.864724473,9997.000123,4.159999267,62.8400003,185,3498.419922,1.029999991,444.5,99.15720216,466.9478088,86.994
3066,3066,466.999,2.865402422,11090.00016,4.260000331,59.68999868,182,3434.510008,1.029999991,444.5,100.1667269,467.0100096,86.994
3067,3067,467.021,2.865402422,11090.00016,4.260000331,59.68999868,182,3434.510008,1.029999991,444.5,100.1667269,467.0154744,86.994
3068,3068,467.106,2.865402422,11090.00016,4.260000331,59.68999868,182,3434.510008,1.029999991,444.5,100.1667269,467.1002088,86.994
3069,3069,467.109,2.865402422,11090.00016,4.260000331,59.68999868,182,3434.510008,1.029999991,444.5,100.1667269,467.1041712,86.994
3070,3070,467.197,2.865402422,11090.00016,4.260000331,59.68999868,182,3434.510008,1.029999991,444.5,100.1667269,467.1925632,86.994
3071,3071,467.258,2.865402422,11090.00016,4.260000331,59.68999868,182,3434.510008,1.029999991,444.5,100.1667269,467.2526088,86.994
3072,3072,467.283,2.865402422,11090.00016,4.260000331,59.68999868,182,3434.510008,1.029999991,444.5,100.1667269,467.2794312,86.994
3073,3073,467.374,2.865402422,11090.00016,4.260000331,59.68999868,182,3434.510008,1.029999991,444.5,100.1667269,467.3687376,86.994
3074,3074,467.411,2.865402422,11090.00016,4.260000331,59.68999868,182,3434.510008,1.029999991,444.5,100.1667269,467.4050088,79.745
3075,3075,467.46,2.865402422,11090.00016,4.260000331,59.68999868,182,3434.510008,1.029999991,444.5,100.1667269,467.4562152,79.745
3076,3076,467.551,2.865402422,11090.00016,4.260000331,59.68999868,182,3434.510008,1.029999991,444.5,100.1667269,467.5452168,79.745
